종목코드,CMP_KOR,SEC_NM_KOR,BPS,PER,PBR,EPS,DIV,DPS,매출액,영업이익,당기순이익,ROA,ROE,베타,MKT_VAL
091590,남화토건,산업재,12722.0,5.65,0.48,1080.0,2.46,150.0,216.0,15.0,38.0,5.6,6.6,0.9,30794.0
004440,삼일씨엔에스,산업재,21552.0,0.0,0.3,0.0,0.0,0.0,610.0,5.0,4.0,-0.4,-0.5,1.27,30620.0
025950,동신건설,산업재,10025.0,0.0,1.34,0.0,1.12,150.0,143.0,18.0,18.0,3.8,4.9,1.17,30391.0
119500,포메탈,산업재,3969.0,23.09,0.99,170.0,1.53,60.0,174.0,5.0,2.0,3.9,5.5,0.84,30225.0
023350,한국종합기술,산업재,13678.0,6.31,0.49,1061.0,1.49,100.0,745.0,19.0,7.0,1.5,3.5,0.9,30035.0
024840,KBI메탈,산업재,2939.0,0.0,0.47,0.0,0.0,0.0,1875.0,9.0,83.0,9.8,21.7,1.36,29903.0
024800,유성티엔에스,산업재,10713.0,1.86,0.22,1282.0,0.0,0.0,808.0,21.0,169.0,8.7,13.7,0.83,29777.0
033540,파라텍,산업재,1669.0,55.0,0.66,20.0,0.0,0.0,519.0,7.0,-1.0,-3.1,-4.9,0.8,28986.0
014130,한익스프레스,산업재,5978.0,18.83,0.76,240.0,0.0,0.0,2219.0,60.0,32.0,3.0,11.5,1.05,28747.0
092440,기신정기,산업재,8569.0,11.99,0.41,291.0,4.3,150.0,362.0,28.0,26.0,3.9,4.2,0.79,28534.0
002290,삼일기업공사,산업재,4976.0,16.3,0.78,238.0,2.58,100.0,151.0,1.0,2.0,2.2,2.6,1.21,28386.0
017510,세명전기,산업재,4824.0,19.58,0.62,153.0,2.34,70.0,35.0,6.0,3.0,0.6,0.7,1.04,27854.0
006920,모헨즈,산업재,2111.0,0.0,1.77,0.0,0.0,0.0,251.0,27.0,24.0,4.8,8.3,1.24,27772.0
199820,제일전기공업,산업재,10446.0,7.94,0.88,1162.0,3.25,300.0,321.0,18.0,20.0,5.8,7.6,1.18,27687.0
010240,흥국,산업재,7439.0,4.97,0.69,1027.0,3.92,200.0,310.0,27.0,26.0,8.6,11.7,1.3,27024.0
040610,SG&G,산업재,8743.0,3.57,0.18,441.0,0.0,0.0,111.0,6.0,108.0,5.5,7.0,1.3,26844.0
045340,토탈소프트,산업재,1896.0,12.67,2.35,352.0,0.0,0.0,35.0,8.0,10.0,12.4,20.3,1.39,26718.0
129260,인터지스,산업재,7246.0,5.02,0.36,519.0,3.84,100.0,1914.0,117.0,147.0,11.0,20.8,0.9,26348.0
221840,하이즈항공,산업재,3536.0,0.0,0.87,0.0,0.0,0.0,123.0,-2.0,-17.0,-5.1,-12.6,0.7,25751.0
044780,에이치케이,산업재,3022.0,5.97,0.59,298.0,2.25,40.0,206.0,16.0,5.0,2.8,4.4,0.64,25693.0
023960,에쓰씨엔지니어링,산업재,1001.0,0.0,1.59,0.0,0.0,0.0,364.0,14.0,3.0,2.2,2.6,1.42,25340.0
011810,STX,산업재,2337.0,0.0,1.8,0.0,0.0,0.0,2959.0,-10.0,102.0,3.2,32.8,0.69,25304.0
099410,동방선기,산업재,2119.0,35.64,1.31,78.0,0.0,0.0,67.0,6.0,4.0,0.7,0.9,0.22,25221.0
008830,대동기어,산업재,7700.0,12.92,0.89,530.0,0.58,40.0,570.0,17.0,10.0,2.4,7.5,0.83,24010.0
138070,신진에스엠,산업재,4360.0,9.53,0.61,278.0,4.53,120.0,177.0,28.0,18.0,5.7,8.5,0.97,23192.0
333430,일승,산업재,1007.0,0.0,4.4,0.0,0.0,0.0,140.0,5.0,5.0,0.8,1.8,0.5,23140.0
048770,TPC,산업재,2590.0,25.5,1.37,139.0,0.99,35.0,224.0,1.0,-2.0,-0.4,-1.7,1.09,23046.0
100660,서암기계공업,산업재,4948.0,50.79,1.04,101.0,0.68,35.0,119.0,5.0,4.0,3.2,3.7,1.18,22623.0
069140,누리플랜,산업재,4998.0,32.88,0.96,146.0,0.0,0.0,330.0,12.0,14.0,1.6,4.5,0.96,22501.0
035200,프럼파스트,산업재,4285.0,14.33,0.84,252.0,1.39,50.0,79.0,5.0,5.0,4.4,4.8,1.07,21779.0
033050,제이엠아이,산업재,1194.0,17.58,0.88,60.0,0.0,0.0,170.0,18.0,8.0,3.2,6.7,1.28,21310.0
073010,케이에스피,산업재,726.0,29.76,2.58,63.0,0.0,0.0,145.0,9.0,8.0,6.2,11.7,0.56,21037.0
228340,동양파일,산업재,5901.0,21.72,0.44,119.0,0.0,0.0,196.0,17.0,16.0,3.3,3.5,1.13,20680.0
254120,자비스,산업재,432.0,0.0,4.24,0.0,0.0,0.0,59.0,4.0,10.0,6.2,19.1,0.4,20297.0
134790,시디즈,산업재,36600.0,5.54,1.17,7704.0,0.94,400.0,607.0,3.0,11.0,5.7,8.6,0.47,19642.0
060260,뉴보텍,산업재,387.0,0.0,2.19,0.0,0.0,0.0,123.0,-2.0,-33.0,-15.1,-64.9,0.88,19027.0
004870,티웨이홀딩스,산업재,491.0,0.0,0.88,0.0,0.0,0.0,34.0,-6.0,863.0,69.8,94.8,0.76,18054.0
043340,에쎈테크,산업재,336.0,0.0,2.45,0.0,0.0,0.0,159.0,9.0,7.0,3.5,12.4,0.91,17777.0
071950,코아스,산업재,607.0,0.0,1.29,0.0,0.0,0.0,231.0,-1.0,-2.0,0.0,0.1,1.03,17666.0
237750,피앤씨테크,산업재,10084.0,9.96,0.52,531.0,0.0,0.0,54.0,11.0,13.0,3.3,3.7,1.03,17527.0
317830,에스피시스템스,산업재,4013.0,0.0,1.99,0.0,0.0,0.0,133.0,9.0,10.0,3.0,5.1,1.3,17496.0
032280,삼일,산업재,3814.0,0.0,0.52,0.0,1.52,30.0,247.0,10.0,8.0,2.2,3.7,1.4,17292.0
101000,상상인인더스트리,산업재,342.0,0.0,1.8,0.0,0.0,0.0,187.0,-16.0,-5.0,-9.2,-19.9,0.77,17265.0
084670,동양고속,산업재,32252.0,0.0,0.43,0.0,0.0,0.0,265.0,-28.0,-23.0,-8.3,-17.3,0.43,17245.0
044180,KD,산업재,1578.0,0.0,0.48,0.0,0.0,0.0,259.0,-36.0,-28.0,-3.6,-25.0,1.46,17140.0
192390,윈하이텍,산업재,5259.0,0.0,0.63,0.0,0.0,0.0,299.0,26.0,20.0,7.0,14.7,0.97,17008.0
059270,해성티피씨,산업재,3827.0,0.0,2.08,0.0,0.0,0.0,38.0,-4.0,-3.0,-2.0,-2.3,1.39,16839.0
007680,대원,산업재,24304.0,3.1,0.3,2385.0,4.06,300.0,958.0,46.0,21.0,3.3,5.4,0.8,15899.0
079000,와토스코리아,산업재,10279.0,26.85,0.51,197.0,3.78,200.0,56.0,3.0,38.0,10.0,10.7,0.79,14093.0
010400,우진아이엔에스,산업재,14448.0,0.0,0.38,0.0,1.8,100.0,210.0,-16.0,-18.0,-5.3,-6.2,0.47,13561.0
053160,프리엠스,산업재,10566.0,28.41,0.61,226.0,0.78,50.0,79.0,3.0,4.0,1.2,1.3,1.51,13097.0
073190,듀오백,산업재,2193.0,0.0,0.98,0.0,0.0,0.0,76.0,-13.0,-8.0,-9.2,-11.5,0.82,12294.0
000650,천일고속,산업재,25177.0,0.0,2.38,0.0,4.17,2500.0,93.0,-18.0,1.0,-13.0,-24.4,0.32,12005.0
079650,서산,산업재,3352.0,9.16,0.54,197.0,0.0,0.0,160.0,5.0,9.0,1.9,2.6,0.71,11552.0
006570,대림통상,산업재,5032.0,169.47,0.64,19.0,0.0,0.0,420.0,8.0,18.0,3.5,7.6,0.87,9805.0
015760,한국전력,유틸리티,99334.0,0.0,0.2,0.0,0.0,0.0,155280.0,-65163.0,-48358.0,-10.0,-36.7,0.59,5647679.0
036460,한국가스공사,유틸리티,103337.0,3.17,0.34,11078.0,7.76,2728.0,88529.0,2894.0,1514.0,4.0,19.0,0.61,1460161.0
051600,한전KPS,유틸리티,24711.0,15.5,1.38,2193.0,3.53,1199.0,3856.0,285.0,245.0,6.3,8.1,0.42,749700.0
052690,한전기술,유틸리티,13496.0,126.16,4.04,432.0,0.44,238.0,1100.0,56.0,51.0,1.0,1.3,0.55,645727.0
004690,삼천리,유틸리티,392735.0,16.22,0.72,17385.0,1.06,3000.0,10351.0,300.0,241.0,4.2,11.4,0.28,514583.0
016710,대성홀딩스,유틸리티,29257.0,84.62,3.01,1040.0,0.28,250.0,1986.0,27.0,30.0,4.0,8.0,0.06,382286.0
018670,SK가스,유틸리티,235917.0,3.92,0.46,27773.0,4.68,5100.0,19066.0,570.0,118.0,5.7,14.2,0.57,281707.0
130660,한전산업,유틸리티,2617.0,31.06,3.13,264.0,2.41,198.0,936.0,75.0,76.0,14.1,26.3,0.77,181778.0
017940,E1,유틸리티,226210.0,1.94,0.2,22789.0,4.97,2200.0,21200.0,596.0,73.0,3.2,10.0,0.55,167144.0
017390,서울가스,유틸리티,266539.0,137.91,1.11,2139.0,0.59,1750.0,2294.0,-11.0,23.0,3.3,4.9,0.25,147500.0
117580,대성에너지,유틸리티,11669.0,27.93,1.04,435.0,2.06,250.0,1572.0,29.0,23.0,4.1,8.9,0.23,86873.0
053050,지에스이,유틸리티,2776.0,37.99,1.97,144.0,0.73,40.0,337.0,14.0,18.0,6.7,14.0,0.2,77095.0
071320,지역난방공사,유틸리티,157459.0,21.23,0.19,1399.0,2.68,797.0,5448.0,-1108.0,-1065.0,-7.0,-26.4,0.29,72217.0
015360,예스코홀딩스,유틸리티,114939.0,6.43,0.28,5064.0,6.91,2250.0,2446.0,31.0,40.0,1.6,3.2,0.18,62496.0
267290,경동도시가스,유틸리티,63687.0,5.8,0.34,3756.0,4.01,875.0,4774.0,116.0,98.0,5.8,12.8,0.37,60404.0
003480,한진중공업홀딩스,유틸리티,12363.0,0.0,0.29,0.0,2.82,100.0,2171.0,62.0,-25.0,1.4,7.5,0.58,40769.0
034590,인천도시가스,유틸리티,46433.0,31.8,0.62,901.0,4.36,1250.0,1267.0,52.0,66.0,6.8,13.0,0.17,30081.0
033780,KT&G,필수소비재,76336.0,10.89,1.13,7898.0,5.58,4800.0,14175.0,3276.0,3388.0,10.2,13.1,0.32,9327652.0
097950,CJ제일제당,필수소비재,381542.0,10.51,1.05,38246.0,1.24,5000.0,75166.0,5043.0,2527.0,3.6,11.7,0.87,3146927.0
271560,오리온,필수소비재,55935.0,15.57,1.81,6519.0,0.74,750.0,6274.0,897.0,709.0,9.2,12.4,0.8,2247234.0
004990,롯데지주,필수소비재,97570.0,9.02,0.4,4315.0,3.86,1500.0,36541.0,1749.0,1690.0,2.7,5.5,0.97,1020242.0
004370,농심,필수소비재,377778.0,17.26,0.79,17263.0,1.34,4000.0,7562.0,43.0,280.0,4.1,5.5,0.47,906314.0
000080,하이트진로,필수소비재,15657.0,25.02,1.65,1031.0,3.1,800.0,6478.0,624.0,396.0,4.4,13.9,0.58,796157.0
026960,동서,필수소비재,14531.0,17.58,1.39,1149.0,3.47,700.0,1501.0,106.0,299.0,8.4,9.1,0.68,604182.0
005300,롯데칠성,필수소비재,143885.0,11.51,1.07,13341.0,1.95,3000.0,7622.0,638.0,415.0,4.3,11.1,0.56,598210.0
007310,오뚜기,필수소비재,442610.0,12.11,1.04,38054.0,1.74,8000.0,7893.0,477.0,307.0,6.5,11.1,0.5,575546.0
003230,삼양식품,필수소비재,51826.0,14.3,2.06,7481.0,0.93,1000.0,2553.0,273.0,276.0,11.9,22.9,0.57,427197.0
001680,대상,필수소비재,34063.0,5.46,0.64,4001.0,3.66,800.0,10263.0,486.0,287.0,3.8,9.3,0.82,416383.0
016790,카나리아바이오,필수소비재,1876.0,0.0,12.98,0.0,0.08,20.0,368.0,-3.0,-16.0,-2.3,-4.4,0.81,324605.0
003580,HLB글로벌,필수소비재,2559.0,0.0,3.17,0.0,0.0,0.0,117.0,-30.0,-49.0,-11.0,-14.0,0.13,309237.0
001800,오리온홀딩스,필수소비재,34867.0,10.22,0.42,1429.0,4.45,650.0,6337.0,717.0,564.0,4.9,4.1,0.65,292679.0
140410,메지온,필수소비재,2355.0,0.0,5.82,0.0,0.0,0.0,83.0,-58.0,-161.0,-55.3,-79.8,0.76,282102.0
280360,롯데제과,필수소비재,192466.0,24.26,0.69,5442.0,1.21,1600.0,5678.0,250.0,300.0,1.9,4.5,0.48,261526.0
006040,동원산업,필수소비재,421286.0,4.65,0.55,49605.0,2.17,5000.0,8563.0,943.0,802.0,8.6,16.8,0.69,245832.0
000070,삼양홀딩스,필수소비재,226314.0,2.05,0.28,30711.0,4.76,3000.0,8628.0,509.0,390.0,4.0,7.7,0.83,242797.0
003380,하림지주,필수소비재,27945.0,1.67,0.25,4129.0,1.45,100.0,36416.0,3141.0,2104.0,5.1,12.2,0.66,231180.0
051500,CJ프레시웨이,필수소비재,20715.0,15.14,1.64,2245.0,0.88,300.0,7209.0,346.0,242.0,4.7,22.4,0.62,209890.0
005180,빙그레,필수소비재,63095.0,0.0,0.63,0.0,3.54,1400.0,3644.0,211.0,139.0,3.9,5.5,0.37,191153.0
267980,매일유업,필수소비재,67256.0,5.15,0.75,9820.0,2.37,1200.0,4156.0,138.0,-17.0,1.5,2.9,0.43,166693.0
049770,동원F&B,필수소비재,206995.0,8.0,0.7,18009.0,2.43,3500.0,9642.0,224.0,146.0,3.7,8.8,0.68,161157.0
017810,풀무원,필수소비재,11434.0,34.77,0.99,325.0,0.9,102.0,7059.0,157.0,44.0,0.4,4.8,0.64,159382.0
005860,한일사료,필수소비재,1751.0,37.27,3.89,183.0,0.37,25.0,1043.0,1.0,-33.0,-5.1,-14.7,0.76,142429.0
005610,SPC삼립,필수소비재,41335.0,16.49,1.99,4990.0,1.82,1500.0,8149.0,235.0,160.0,3.9,13.9,0.49,142033.0
035810,이지홀딩스,필수소비재,8063.0,8.27,0.38,366.0,1.65,50.0,7351.0,593.0,317.0,3.0,6.2,1.02,135976.0
001130,대한제분,필수소비재,534606.0,2.54,0.25,52446.0,1.88,2500.0,3407.0,151.0,108.0,2.4,3.4,0.59,121376.0
136480,하림,필수소비재,2803.0,20.63,0.93,126.0,1.15,30.0,3511.0,181.0,228.0,-2.1,-6.6,0.42,113220.0
145990,삼양사,필수소비재,125904.0,8.84,0.29,4099.0,3.45,1250.0,6891.0,342.0,204.0,3.7,7.1,0.72,112159.0
003920,남양유업,필수소비재,960522.0,0.0,0.39,0.0,0.26,1000.0,2347.0,-199.0,-118.0,-6.0,-6.9,0.8,111733.0
001790,대한제당,필수소비재,5313.0,12.39,0.51,220.0,4.04,110.0,3485.0,154.0,84.0,0.7,1.8,0.38,107546.0
051160,지어소프트,필수소비재,5203.0,19.51,1.75,468.0,0.0,0.0,1155.0,19.0,51.0,3.6,8.5,1.1,107374.0
136490,선진,필수소비재,17371.0,4.72,0.49,1804.0,1.17,100.0,5419.0,315.0,56.0,3.1,8.8,0.85,101301.0
072710,농심홀딩스,필수소비재,223666.0,5.93,0.28,10581.0,3.19,2000.0,1746.0,157.0,122.0,3.7,4.8,0.43,95961.0
007160,사조산업,필수소비재,90026.0,4.54,0.46,9031.0,0.73,300.0,1783.0,203.0,218.0,6.4,13.4,1.02,90200.0
084690,대상홀딩스,필수소비재,19055.0,5.06,0.38,1450.0,3.27,240.0,12944.0,503.0,503.0,4.1,12.2,0.78,87595.0
353810,이지바이오,필수소비재,1257.0,13.61,3.45,319.0,1.73,75.0,386.0,42.0,22.0,6.7,20.0,0.95,86067.0
010600,웰바이오텍,필수소비재,559.0,0.0,2.41,0.0,0.0,0.0,524.0,5.0,-2.0,6.7,18.5,0.77,77736.0
002140,고려산업,필수소비재,4323.0,32.51,1.38,183.0,0.67,40.0,663.0,5.0,-33.0,-0.9,-2.2,0.72,77163.0
003310,대주산업,필수소비재,1823.0,31.9,1.89,108.0,0.87,30.0,220.0,6.0,4.0,2.8,4.3,1.07,75595.0
003960,사조대림,필수소비재,57550.0,2.86,0.42,8528.0,1.23,300.0,4915.0,344.0,259.0,6.3,15.8,0.88,73641.0
027710,팜스토리,필수소비재,1898.0,47.72,1.16,46.0,1.14,25.0,3460.0,197.0,34.0,1.5,6.0,0.53,70922.0
004410,서울식품,필수소비재,69.0,0.0,3.12,0.0,0.0,0.0,154.0,1.0,-1.0,-0.3,-0.7,0.92,67681.0
008040,사조동아원,필수소비재,1617.0,64.17,0.71,18.0,0.0,0.0,1698.0,73.0,-17.0,-0.3,-0.6,0.57,66839.0
000890,보해양조,필수소비재,611.0,0.0,1.04,0.0,0.0,0.0,206.0,-2.0,2.0,0.4,0.6,0.77,63706.0
276730,제주맥주,필수소비재,944.0,0.0,1.76,0.0,0.0,0.0,65.0,-25.0,-25.0,-9.0,-15.3,1.22,63592.0
036580,팜스코,필수소비재,8484.0,50.11,0.52,88.0,2.27,100.0,4766.0,137.0,-230.0,-4.7,-20.4,0.94,63168.0
317240,TS트릴리온,필수소비재,167.0,0.0,4.17,0.0,0.0,0.0,173.0,-18.0,-14.0,-24.9,-99.5,0.81,61791.0
000140,하이트진로홀딩스,필수소비재,23538.0,6.61,0.43,1529.0,4.46,450.0,6444.0,660.0,372.0,3.5,13.4,0.74,60941.0
004650,창해에탄올,필수소비재,17750.0,8.48,0.62,1297.0,5.45,600.0,274.0,28.0,-2.0,2.9,4.0,0.58,60660.0
073560,우리손에프앤지,필수소비재,3343.0,4.32,0.52,399.0,2.9,50.0,722.0,219.0,198.0,9.7,17.2,0.69,59717.0
043650,국순당,필수소비재,15298.0,5.28,0.47,1369.0,3.6,260.0,188.0,28.0,-49.0,-0.9,-1.0,0.51,58102.0
002760,보락,필수소비재,760.0,51.25,1.89,28.0,0.35,5.0,120.0,11.0,10.0,4.9,6.1,0.85,57591.0
248170,샘표식품,필수소비재,47071.0,6.21,0.68,5188.0,0.62,200.0,876.0,23.0,29.0,6.2,9.4,0.73,57369.0
033920,무학,필수소비재,18822.0,0.0,0.28,0.0,4.35,230.0,393.0,31.0,-189.0,-7.6,-9.9,0.68,57291.0
027740,마니커,필수소비재,745.0,0.0,1.62,0.0,0.0,0.0,798.0,30.0,33.0,0.2,1.7,0.61,56099.0
004970,신라교역,필수소비재,35004.0,3.92,0.31,2804.0,4.55,500.0,1197.0,94.0,193.0,6.5,8.1,0.59,54560.0
012690,모나리자,필수소비재,2058.0,32.75,1.42,89.0,0.0,0.0,288.0,7.0,6.0,2.6,3.3,0.95,52237.0
011150,CJ씨푸드,필수소비재,1857.0,44.84,1.47,61.0,0.0,0.0,327.0,4.0,9.0,4.1,8.1,0.77,52083.0
007540,샘표,필수소비재,86076.0,10.53,0.66,5356.0,0.35,200.0,876.0,24.0,29.0,4.4,5.3,0.6,50280.0
227840,현대코퍼레이션홀딩스,필수소비재,22443.0,7.11,0.45,1434.0,4.9,500.0,409.0,44.0,86.0,12.2,16.2,0.78,50127.0
101530,해태제과식품,필수소비재,9762.0,0.0,0.63,0.0,3.25,200.0,1424.0,53.0,22.0,1.5,3.8,0.58,48427.0
023900,풍국주정,필수소비재,11483.0,20.94,1.03,566.0,1.01,120.0,365.0,7.0,9.0,2.6,2.4,0.87,47779.0
018120,진로발효,필수소비재,11769.0,15.09,1.8,1405.0,5.42,1150.0,252.0,41.0,31.0,8.9,10.1,0.16,47725.0
339770,교촌에프앤비,필수소비재,7197.0,8.41,1.4,1195.0,2.99,300.0,1323.0,9.0,4.0,5.6,7.9,0.57,47704.0
260970,에스앤디,필수소비재,16986.0,7.55,1.04,2331.0,0.85,150.0,195.0,32.0,26.0,11.8,14.3,0.22,45725.0
006880,신송홀딩스,필수소비재,8722.0,13.85,1.06,668.0,1.3,120.0,272.0,8.0,8.0,1.8,4.6,0.51,44861.0
189980,흥국에프엔비,필수소비재,2004.0,14.82,1.21,164.0,1.23,30.0,283.0,51.0,57.0,7.7,16.5,1.15,43738.0
357230,에이치피오,필수소비재,7108.0,8.54,1.05,874.0,4.02,300.0,510.0,78.0,60.0,11.2,12.1,1.05,43134.0
311390,네오크레마,필수소비재,5674.0,41.04,1.82,251.0,0.0,0.0,65.0,2.0,7.0,2.5,3.0,0.54,40561.0
277410,인산가,필수소비재,1556.0,8.49,1.14,209.0,4.51,80.0,84.0,15.0,10.0,3.9,7.0,0.94,39662.0
005740,크라운해태홀딩스,필수소비재,18951.0,21.36,0.33,294.0,1.59,100.0,2368.0,92.0,-40.0,4.8,8.8,0.68,39161.0
195500,마니커에프앤지,필수소비재,4090.0,0.0,0.76,0.0,0.0,0.0,217.0,-2.0,2.0,-2.3,-3.8,0.77,38700.0
218150,미래생명자원,필수소비재,1854.0,85.94,2.97,64.0,0.0,0.0,179.0,4.0,1.0,2.1,3.6,1.22,38299.0
264900,크라운제과,필수소비재,12554.0,8.27,0.67,1024.0,2.95,250.0,1005.0,44.0,-55.0,12.2,23.9,0.73,38188.0
208140,정다운,필수소비재,2477.0,5.8,0.8,343.0,5.03,100.0,531.0,86.0,62.0,11.2,22.1,0.99,37724.0
002600,조흥,필수소비재,242899.0,6.92,0.76,26792.0,3.5,6500.0,775.0,52.0,25.0,2.9,5.9,0.37,36729.0
014710,사조씨푸드,필수소비재,13357.0,8.33,0.36,572.0,1.26,60.0,548.0,38.0,26.0,3.4,4.9,0.8,36100.0
203690,프로스테믹스,필수소비재,310.0,0.0,3.31,0.0,0.0,0.0,64.0,-17.0,-23.0,-11.5,-51.7,1.1,34348.0
044480,블루베리 NFT,필수소비재,1430.0,0.0,0.92,0.0,0.0,0.0,201.0,-28.0,20.0,-2.0,-1.4,1.14,33896.0
088910,동우팜투테이블,필수소비재,6884.0,0.0,0.4,0.0,0.0,0.0,850.0,53.0,52.0,5.5,8.3,0.5,33023.0
006980,우성,필수소비재,67106.0,0.0,0.31,0.0,0.73,150.0,1463.0,9.0,-9.0,-1.4,-3.0,0.65,31039.0
025880,케이씨피드,필수소비재,3597.0,11.37,0.81,255.0,1.38,40.0,210.0,6.0,4.0,3.3,5.9,0.93,31025.0
005990,매일홀딩스,필수소비재,26268.0,2.17,0.3,3575.0,1.93,150.0,4865.0,203.0,-4.0,1.3,1.8,0.4,30911.0
009780,엠에스씨,필수소비재,6575.0,7.06,0.94,874.0,0.97,60.0,490.0,71.0,49.0,10.1,16.0,0.81,30406.0
318410,비비씨,필수소비재,12802.0,14.2,0.7,635.0,0.0,0.0,121.0,16.0,13.0,3.1,4.3,0.67,30065.0
006090,사조오양,필수소비재,20876.0,4.8,0.38,1674.0,2.49,200.0,795.0,51.0,73.0,4.7,7.5,0.74,29509.0
030720,동원수산,필수소비재,12199.0,5.41,0.71,1604.0,0.0,0.0,480.0,33.0,37.0,9.1,17.7,0.59,29454.0
005670,푸드웰,필수소비재,9012.0,9.05,0.61,609.0,1.63,90.0,425.0,20.0,14.0,3.6,6.1,1.32,28652.0
002680,한탑,필수소비재,1918.0,0.0,0.97,0.0,0.0,0.0,257.0,5.0,-29.0,-5.1,-13.0,0.73,26292.0
051780,큐로홀딩스,필수소비재,304.0,0.0,1.36,0.0,0.0,0.0,162.0,7.0,-2.0,-1.5,2.1,0.54,25179.0
023150,MH에탄올,필수소비재,9654.0,8.47,0.8,908.0,4.55,350.0,315.0,98.0,71.0,3.8,13.5,0.39,24966.0
004590,한국가구,필수소비재,8612.0,3.11,0.53,1459.0,3.86,175.0,242.0,38.0,28.0,6.5,8.7,0.81,22448.0
053620,태양,필수소비재,21159.0,13.01,0.37,604.0,1.91,150.0,487.0,22.0,26.0,3.1,3.9,0.51,21631.0
009770,삼정펄프,필수소비재,86449.0,8.54,0.3,3046.0,3.85,1000.0,426.0,17.0,44.0,0.7,0.7,0.53,19500.0
225430,케이엠제약,필수소비재,1445.0,0.0,0.84,0.0,0.0,0.0,34.0,-4.0,-5.0,-1.9,-2.6,0.96,18712.0
250000,보라티알,필수소비재,9223.0,11.1,1.15,955.0,1.89,200.0,170.0,29.0,24.0,32.3,45.6,1.5,17174.0
003680,한성기업,필수소비재,7888.0,0.0,0.68,0.0,0.0,0.0,703.0,20.0,9.0,2.0,8.8,1.07,16673.0
025870,신라에스지,필수소비재,3978.0,23.92,2.15,357.0,0.0,0.0,202.0,6.0,1.0,1.4,4.2,1.59,14347.0
051910,LG화학,소재,278455.0,11.89,2.01,47108.0,2.14,12000.0,122399.0,8785.0,7183.0,5.1,10.2,1.05,25300296.0
005490,POSCO홀딩스,소재,666803.0,2.55,0.33,87330.0,7.62,17000.0,230101.0,20982.0,17989.0,7.7,12.7,0.99,13012975.0
009830,한화솔루션,소재,42563.0,15.42,1.2,3320.0,0.0,0.0,33891.0,2778.0,2445.0,3.3,8.0,1.12,6071945.0
010130,고려아연,소재,430439.0,13.6,1.44,45648.0,3.22,20000.0,28513.0,3812.0,3232.0,9.2,11.7,0.67,5550760.0
003670,포스코케미칼,소재,30845.0,84.14,4.78,1753.0,0.2,300.0,8032.0,552.0,464.0,3.9,6.4,0.91,3999039.0
004020,현대제철,소재,135836.0,2.64,0.22,11110.0,3.41,1000.0,73810.0,8221.0,5666.0,5.6,11.2,1.29,2424176.0
011170,롯데케미칼,소재,420424.0,3.87,0.36,39260.0,5.46,8300.0,55110.0,-214.0,362.0,1.3,2.0,1.01,2396537.0
086520,에코프로,소재,47219.0,9.85,2.41,11536.0,0.38,430.0,12318.0,1699.0,1024.0,6.8,11.7,0.74,2333598.0
011780,금호석유,소재,181037.0,1.67,0.65,70433.0,8.51,10000.0,22439.0,3540.0,2869.0,16.6,25.4,1.16,2029064.0
010060,OCI,소재,128783.0,3.46,0.74,27387.0,2.11,2000.0,10551.0,1810.0,1476.0,9.5,17.4,1.01,1761658.0
011790,SKC,소재,55782.0,13.8,1.53,6174.0,1.29,1100.0,10768.0,1094.0,1197.0,6.0,14.9,0.88,1709981.0
014680,한솔케미칼,소재,61936.0,13.58,2.92,13332.0,1.16,2100.0,2307.0,604.0,501.0,15.5,24.6,0.87,1600303.0
005070,코스모신소재,소재,6831.0,84.44,7.47,604.0,0.0,0.0,1193.0,108.0,61.0,7.9,13.8,0.91,1109864.0
285130,SK케미칼,소재,105002.0,10.6,0.87,8586.0,3.3,3000.0,5013.0,872.0,603.0,5.5,8.0,0.57,1026234.0
004000,롯데정밀화학,소재,86322.0,2.48,0.66,22986.0,4.04,2300.0,6863.0,1295.0,292.0,4.4,5.3,0.68,1000008.0
000210,DL,소재,173922.0,1.39,0.33,41881.0,3.26,1900.0,14698.0,590.0,-297.0,1.5,3.5,1.23,939117.0
298050,효성첨단소재,소재,135183.0,5.62,2.33,56109.0,3.17,10000.0,10248.0,976.0,579.0,8.5,31.5,1.33,777383.0
001230,동국제강,소재,28552.0,1.89,0.39,5888.0,3.59,400.0,23133.0,2937.0,1488.0,13.0,28.9,1.5,776775.0
120110,코오롱인더,소재,80483.0,6.88,0.54,6336.0,2.98,1300.0,13883.0,885.0,442.0,4.6,10.1,1.2,755894.0
383310,에코프로에이치엔,소재,4101.0,68.31,12.51,751.0,0.64,330.0,470.0,81.0,70.0,11.3,22.9,1.33,643817.0
121600,나노신소재,소재,9322.0,117.78,8.88,703.0,0.14,120.0,208.0,47.0,65.0,12.3,14.4,1.04,565892.0
093370,후성,소재,2679.0,49.59,4.52,244.0,0.12,15.0,1497.0,306.0,214.0,21.3,39.4,0.71,560271.0
005690,파미셀,소재,1090.0,62.26,9.08,159.0,0.0,0.0,136.0,18.0,22.0,14.1,19.9,0.48,534234.0
005420,코스모화학,소재,4803.0,64.37,4.66,348.0,0.0,0.0,1877.0,169.0,120.0,6.4,13.5,1.25,517562.0
103140,풍산,소재,60099.0,3.07,0.44,8686.0,3.75,1000.0,11608.0,896.0,677.0,6.7,12.9,1.13,470514.0
178920,PI첨단소재,소재,11097.0,15.12,2.97,2179.0,3.31,1090.0,751.0,129.0,128.0,10.1,15.3,0.75,445105.0
