종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV,매출액,영업이익,당기순이익,ROA,ROE,베타
094940,푸른기술,IT,정보기기,KOSDAQ,52905,485562680,44.3,2.18,0.33,87.0,2.0,-9.0,-3.2,-4.2,0.84
171010,램테크놀러지,IT,반도체,KOSDAQ,52761,485562680,28.23,2.11,0.0,184.0,19.0,14.0,9.5,14.9,0.8
111870,KH 전자,IT,일반전기전자,KOSDAQ,52755,485562680,0.0,0.5,0.0,42.0,-9.0,-806.0,-61.6,-101.7,0.73
138580,비즈니스온,IT,소프트웨어,KOSDAQ,51915,485562680,31.49,2.9,2.43,115.0,30.0,26.0,9.8,12.5,1.02
093920,서원인텍,IT,IT부품,KOSDAQ,51840,485562680,6.66,0.61,5.9,678.0,56.0,78.0,13.1,15.6,0.9
065650,메디프론,IT,유통,KOSDAQ,51641,485562680,0.0,1.53,0.0,100.0,-10.0,-55.0,-24.2,-34.6,0.83
092300,현우산업,IT,IT부품,KOSDAQ,51428,485562680,0.0,0.93,2.21,525.0,23.0,6.0,1.2,2.8,1.26
170920,엘티씨,IT,반도체,KOSDAQ,51219,485562680,0.0,1.07,0.0,569.0,39.0,40.0,3.7,9.1,1.24
089530,에이티세미콘,IT,반도체,KOSDAQ,51012,485562680,0.0,1.11,0.0,365.0,-124.0,-201.0,-36.5,-109.5,1.09
142210,유니트론텍,IT,유통,KOSDAQ,50703,485562680,6.96,0.97,1.97,1288.0,49.0,27.0,5.6,22.3,1.32
076610,해성옵틱스,IT,IT부품,KOSDAQ,50678,485562680,0.0,1.51,0.0,491,-,4,-7.5,-13.1,0.75
071280,로체시스템즈,IT,반도체,KOSDAQ,50470,485562680,9.64,1.09,0.33,337.0,71.0,42.0,15.7,21.7,1.02
115310,인포바인,IT,통신서비스,KOSDAQ,50368,485562680,11.85,0.71,2.85,51.0,14.0,13.0,6.4,6.6,0.39
049630,재영솔루텍,IT,IT부품,KOSDAQ,50262,485562680,0.0,0.95,0.0,291.0,8.0,-45.0,-9.3,-30.1,1.01
080000,에스엔유,IT,기계·장비,KOSDAQ,50135,485562680,10.91,0.72,0.0,274.0,-9.0,-7.0,2.4,3.3,1.15
109070,컨버즈,IT,전기전자,KOSPI,49804,485562680,0.0,7.48,0.0,79.0,-17.0,-14.0,-12.8,-43.9,0.0
189330,씨이랩,IT,소프트웨어,KOSDAQ,49490,485562680,0.0,4.39,0.0,5.0,-13.0,-13.0,-17.9,-22.1,0.96
140070,서플러스글로벌,IT,유통,KOSDAQ,49268,485562680,4.19,0.72,1.5,542.0,58.0,38.0,8.4,15.4,1.63
131760,파인텍,IT,IT부품,KOSDAQ,49168,485562680,0.0,1.92,0.0,163.0,18.0,27.0,9.2,24.0,1.15
088130,동아엘텍,IT,기계·장비,KOSDAQ,49120,485562680,17.2,0.42,2.02,863.0,81.0,-92.0,-5.7,-5.1,1.14
056360,코위버,IT,통신장비,KOSDAQ,49098,485562680,9.97,0.55,0.94,179.0,19.0,25.0,1.6,2.0,0.82
020760,일진디스플,IT,전기전자,KOSPI,48959,485562680,0.0,6.57,0.0,343.0,4.0,-1.0,0.7,4.4,1.28
327260,RF머트리얼즈,IT,기타제조,KOSDAQ,48891,485562680,0.0,3.27,0.0,123.0,7.0,18.0,4.2,9.4,1.6
015260,에이엔피,IT,전기전자,KOSPI,48760,485562680,0.0,1.62,0.0,208.0,-34.0,-77.0,-25.2,-78.3,0.63
017900,광전자,IT,전기전자,KOSPI,48369,485562680,10.89,0.57,2.1,428.0,32.0,111.0,12.8,14.6,1.1
083500,에프엔에스테크,IT,기계·장비,KOSDAQ,48363,485562680,45.88,1.23,0.56,252.0,38.0,32.0,8.2,16.1,1.36
039420,케이엘넷,IT,통신서비스,KOSDAQ,48227,485562680,11.04,1.48,2.68,125.0,30.0,23.0,16.6,18.0,1.42
089790,제이티,IT,반도체,KOSDAQ,48120,485562680,4.95,1.49,0.0,147.0,23.0,24.0,15.6,26.8,1.06
032680,소프트센,IT,유통,KOSDAQ,48066,485562680,4.22,1.16,0.0,152.0,44.0,57.0,9.5,16.2,1.22
137080,나래나노텍,IT,기계·장비,KOSDAQ,48064,485562680,3.94,1.1,2.44,169.0,6.0,30.0,1.2,2.4,1.13816
238490,힘스,IT,반도체,KOSDAQ,48034,485562680,0.0,1.02,1.48,92.0,-44.0,-25.0,-9.9,-11.7,0.9
148250,알엔투테크놀로지,IT,정보기기,KOSDAQ,48005,485562680,40.38,1.44,0.35,57.0,-4.0,-5.0,-4.3,-7.5,1.09
262840,아이퀘스트,IT,소프트웨어,KOSDAQ,47651,485562680,22.59,1.94,1.16,36.0,11.0,8.0,8.8,10.7,0.97
033320,제이씨현시스템,IT,유통,KOSDAQ,47511,485562680,5.97,0.82,2.3,519.0,-39.0,-43.0,-4.4,-6.3,1.09
276040,스코넥,IT,디지털컨텐츠,KOSDAQ,47157,485562680,0.0,0.0,0.0,4.0,-13.0,-12.0,-23.6,-31.7,1.31515
322310,오로스테크놀로지,IT,기계·장비,KOSDAQ,47132,485562680,68.34,1.97,0.0,55.0,-37.0,-34.0,-13.3,-15.3,0.91
037030,파워넷,IT,일반전기전자,KOSDAQ,46152,485562680,28.11,0.84,0.0,576.0,2.0,-16.0,-1.0,-1.9,1.18
241770,메카로,IT,반도체,KOSDAQ,46091,485562680,14.58,0.79,1.34,219.0,6.0,4.0,1.5,1.7,0.83
306620,네온테크,IT,기계·장비,KOSDAQ,46049,485562680,0.0,4.26,0.0,133.0,12.0,13.0,3.5,7.5,0.71
217500,러셀,IT,기계·장비,KOSDAQ,45715,485562680,16.46,2.04,0.86,134.0,26.0,33.0,11.1,13.7,1.42
115440,우리넷,IT,통신장비,KOSDAQ,45576,485562680,40.85,1.28,0.0,114.0,-31.0,-37.0,-15.3,-24.4,0.83
060850,영림원소프트랩,IT,소프트웨어,KOSDAQ,45273,485562680,15.82,2.07,1.15,139.0,8.0,10.0,10.6,15.8,0.62
170790,파이오링크,IT,통신장비,KOSDAQ,44875,485562680,7.12,1.28,2.1,147.0,28.0,23.0,10.1,13.5,0.81
139050,시티랩스,IT,컴퓨터서비스,KOSDAQ,44845,485562680,44.54,1.12,0.0,86.0,-35.0,-76.0,-28.8,-50.5,1.06
376190,엘비루셈,IT,반도체,KOSDAQ,44575,485562680,9.22,0.98,0.0,628.0,73.0,66.0,10.2,12.7,1.04
052600,한네트,IT,통신서비스,KOSDAQ,44520,485562680,56.91,2.31,1.43,56.0,6.0,3.0,3.3,4.6,0.68
219420,링크제니시스,IT,소프트웨어,KOSDAQ,44324,485562680,16.62,1.85,0.0,46.0,15.0,9.0,1.3,1.7,1.01
020180,대신정보통신,IT,컴퓨터서비스,KOSDAQ,44285,485562680,30.45,1.88,0.75,441.0,-16.0,-12.0,-5.8,-17.7,1.21
025560,미래산업,IT,의료정밀,KOSPI,44264,485562680,5.56,0.54,0.0,123.0,17.0,76.0,15.5,21.7,0.79
098120,마이크로컨텍솔,IT,반도체,KOSDAQ,44238,485562680,7.27,1.31,0.46,154.0,13.0,12.0,11.3,13.8,1.61
065370,위세아이텍,IT,출판·매체복제,KOSDAQ,43637,485562680,17.43,2.84,1.27,91.0,4.0,27.0,13.1,24.6,0.85
288980,모아데이타,IT,소프트웨어,KOSDAQ,43231,485562680,38.33,3.09,0.0,59.0,6.0,6.0,0.9,1.2,1.51128
038060,루멘스,IT,반도체,KOSDAQ,43192,485562680,0.0,0.7,0.0,352.0,2.0,24.0,24.6,49.4,1.15
069410,엔텔스,IT,소프트웨어,KOSDAQ,43071,485562680,12.96,1.02,0.0,105.0,-16.0,-10.0,-4.2,-5.2,1.19
037400,우리엔터프라이즈,IT,유통,KOSDAQ,42922,485562680,2.94,0.63,0.0,4014.0,152.0,161.0,7.1,11.6,1.33
073570,WI,IT,기타제조,KOSDAQ,42621,485562680,0.0,2.24,0.0,47.0,-6.0,1.0,-7.2,-12.2,1.09
062860,티엘아이,IT,반도체,KOSDAQ,42544,485562680,0.0,0.72,0.0,63.0,-17.0,-15.0,-7.3,-5.2,0.93
042110,에스씨디,IT,일반전기전자,KOSDAQ,42508,485562680,12.55,0.78,1.67,582.0,35.0,28.0,7.8,11.6,1.45
224060,코디엠,IT,반도체,KOSDAQ,42450,485562680,0.0,0.75,0.0,42.0,-21.0,-42.0,-9.3,4.7,1.04
215790,이노인스트루먼트,IT,통신장비,KOSDAQ,42418,485562680,6.4,0.7,0.0,115.0,3.0,20.0,3.9,5.2,1.12
315640,딥노이드,IT,소프트웨어,KOSDAQ,42368,485562680,0.0,5.27,0.0,2.0,-18.0,-12.0,-40.6,-59.7,1.7
290740,액트로,IT,IT부품,KOSDAQ,42044,485562680,23.92,0.91,1.41,299.0,-24.0,-7.0,-4.0,-5.6,0.71
080520,오디텍,IT,반도체,KOSDAQ,42018,485562680,13.55,0.44,1.96,119.0,-2.0,-3.0,0.4,0.5,1.28
242040,나무기술,IT,출판·매체복제,KOSDAQ,41850,485562680,0.0,1.64,0.0,229.0,5.0,14.0,-0.1,1.2,0.99
224110,에이텍티앤,IT,정보기기,KOSDAQ,41588,485562680,27.31,1.24,0.85,343.0,48.0,48.0,10.0,11.5,1.11
040160,누리플렉스,IT,소프트웨어,KOSDAQ,41308,485562680,8.06,0.89,0.0,290.0,39.0,49.0,8.7,17.1,0.98
067920,이글루,IT,소프트웨어,KOSDAQ,41295,485562680,7.36,0.93,2.81,230.0,7.0,12.0,3.2,5.0,0.51
147760,마이크로프랜드,IT,의료·정밀기기,KOSDAQ,41157,485562680,6.8,0.96,0.0,85.0,-26.0,-20.0,-6.4,-8.1,1.23
317120,라닉스,IT,일반전기전자,KOSDAQ,41034,485562680,0.0,3.17,0.0,28.0,-7.0,-25.0,-17.3,-43.2,1.39
072990,에이치시티,IT,기타서비스,KOSDAQ,40888,485562680,6.44,0.99,0.71,166.0,15.0,8.0,6.2,10.6,0.86
064850,에프앤가이드,IT,기타서비스,KOSDAQ,40538,485562680,15.56,1.66,1.82,70.0,14.0,25.0,9.3,17.2,0.73
153490,우리이앤엘,IT,반도체,KOSDAQ,40347,485562680,3.84,0.98,0.0,408.0,58.0,85.0,19.0,31.5,1.05
208710,바이오로그디바이스,IT,IT부품,KOSDAQ,40142,485562680,0.0,1.05,0.0,305.0,4.0,-4.0,7.2,14.1,0.86
368770,파이버프로,IT,의료·정밀기기,KOSDAQ,40079,485562680,0.0,1.78,0.0,48.0,8.0,-3.0,-24.4,-35.7,0.26
253590,네오셈,IT,반도체,KOSDAQ,39808,485562680,20.74,2.31,0.46,77.0,-12.0,4.0,4.1,7.2,1.07
008110,대동전자,IT,전기전자,KOSPI,39580,485562680,43.09,1.15,0.0,81.0,2.0,15.0,2.7,3.6,1.77
039310,세중,IT,기타서비스,KOSDAQ,39371,485562680,12.34,0.63,0.0,321.0,5.0,4.0,4.0,6.1,0.74
037330,인지디스플레,IT,IT부품,KOSDAQ,39181,485562680,16.46,0.44,2.69,2082.0,64.0,7.0,1.2,1.7,1.13
046970,우리로,IT,유통,KOSDAQ,39139,485562680,3.01,1.11,0.0,255.0,6.0,-5.0,-0.8,-1.2,0.13
045510,정원엔시스,IT,컴퓨터서비스,KOSDAQ,39115,485562680,70.4,1.38,0.0,348.0,-5.0,-10.0,3.1,6.6,1.09
100590,머큐리,IT,일반전기전자,KOSDAQ,38884,485562680,16.27,1.06,0.0,503.0,26.0,-20.0,0.8,1.4,0.98
039010,현대에이치티,IT,통신장비,KOSDAQ,38519,485562680,7.21,0.7,4.31,269.0,8.0,8.0,1.4,1.7,0.5
109080,옵티시스,IT,통신장비,KOSDAQ,38500,485562680,10.67,1.38,0.79,63.0,15.0,19.0,14.8,16.5,0.96
009310,참엔지니어링,IT,기계,KOSPI,38337,485562680,0.0,0.7,0.0,526.0,88.0,114.0,1.9,18.0,0.59
351320,에스에이티이엔지,IT,IT부품,KOSDAQ,38281,485562680,0.0,2.36,1.9,32.0,-2.0,-1.0,3.3,10.4,-0.07
297570,알로이스,IT,통신장비,KOSDAQ,38120,485562680,11.35,2.5,0.0,64.0,6.0,26.0,20.3,31.0,1.07
052860,아이앤씨,IT,반도체,KOSDAQ,37984,485562680,0.0,1.22,0.0,135.0,24.0,16.0,1.6,1.0,1.01
043260,성호전자,IT,IT부품,KOSDAQ,37945,485562680,24.17,0.82,0.0,464.0,8.0,-21.0,-3.3,-7.6,1.14
042500,링네트,IT,컴퓨터서비스,KOSDAQ,37633,485562680,7.13,0.81,0.0,372.0,13.0,13.0,5.8,10.5,1.16
060540,에스에이티,IT,통신장비,KOSDAQ,37467,485562680,9.6,0.69,2.06,407.0,34.0,33.0,10.7,17.6,0.72
263860,지니언스,IT,소프트웨어,KOSDAQ,37359,485562680,12.5,1.93,1.33,97.0,19.0,20.0,8.6,10.6,1.23
010280,쌍용정보통신,IT,컴퓨터서비스,KOSDAQ,37150,485562680,0.0,1.38,0.0,538.0,-37.0,-31.0,-4.8,-14.9,0.38
041520,이라이콤,IT,IT부품,KOSDAQ,37122,485562680,27.78,0.33,5.32,402.0,-24.0,21.0,-0.7,-0.8,1.17
137940,넥스트아이,IT,의료·정밀기기,KOSDAQ,37121,485562680,0.0,0.51,0.0,107.0,4.0,-7.0,1.0,1.2,1.1
050960,수산아이앤티,IT,출판·매체복제,KOSDAQ,37103,485562680,43.54,0.97,1.09,60.0,7.0,9.0,1.8,2.7,1.28
391710,코닉오토메이션,IT,소프트웨어,KOSDAQ,36674,485562680,0.0,0.0,0.0,-,-,-,,,0.03
225190,삼양옵틱스,IT,의료·정밀기기,KOSDAQ,36645,485562680,11.81,3.36,7.23,152.0,33.0,28.0,17.8,25.3,0.4
187220,디티앤씨,IT,기타서비스,KOSDAQ,36545,485562680,0.0,0.72,0.0,281.0,17.0,19.0,0.5,-1.7,0.76
064480,브리지텍,IT,컴퓨터서비스,KOSDAQ,36515,485562680,19.18,1.36,2.55,155.0,11.0,9.0,6.4,9.4,1.04
059100,아이컴포넌트,IT,IT부품,KOSDAQ,36488,485562680,17.59,1.5,0.0,99.0,15.0,21.0,11.7,18.3,1.23
004270,남성,IT,유통업,KOSPI,36252,485562680,9.42,0.56,1.17,238.0,-1.0,3.0,2.3,5.6,0.94
079970,투비소프트,IT,소프트웨어,KOSDAQ,36245,485562680,0.0,1.21,0.0,104.0,-7.0,-42.0,-20.0,-52.0,0.9
032540,TJ미디어,IT,일반전기전자,KOSDAQ,36219,485562680,26.91,1.07,0.97,198.0,3.0,2.0,3.1,4.4,0.48
006200,한국전자홀딩스,IT,기타금융,KOSPI,36038,485562680,2.64,0.48,0.0,964.0,148.0,144.0,10.7,18.6,1.84
067010,이씨에스,IT,정보기기,KOSDAQ,35938,485562680,10.18,1.03,3.2,209.0,9.0,9.0,5.2,7.3,1.1
348350,위드텍,IT,의료·정밀기기,KOSDAQ,35734,485562680,14.91,1.63,0.0,214.0,59.0,66.0,9.8,12.6,0.93
012600,센트럴인사이트,IT,기계,KOSPI,35676,485562680,0.0,1.7,0.0,49.0,-7.0,-1.0,-3.7,-5.2,0.4
032580,피델릭스,IT,반도체,KOSDAQ,35639,485562680,17.22,1.24,0.0,181.0,22.0,41.0,24.2,30.2,0.98
073110,엘엠에스,IT,IT부품,KOSDAQ,35455,485562680,23.57,0.47,2.66,272.0,12.0,31.0,4.7,10.0,1.1
049120,파인디앤씨,IT,IT부품,KOSDAQ,35448,485562680,0.0,1.17,0.0,171,-,-22,-7.8,-21.6,1.13
100030,모바일리더,IT,소프트웨어,KOSDAQ,35420,485562680,6.07,1.26,0.0,51.0,11.0,-15.0,28.8,35.6,0.63
046310,백금T&A,IT,통신장비,KOSDAQ,35095,485562680,8.05,1.08,0.0,330.0,23.0,12.0,7.2,9.0,1.23
227100,에이치앤비디자인,IT,일반전기전자,KOSDAQ,35020,485562680,0.0,1.18,0.0,38.0,-15.0,-39.0,-12.3,-18.9,0.81
336060,웨이버스,IT,출판·매체복제,KOSDAQ,34888,485562680,0.0,0.82,0.0,74.0,-12.0,-12.0,-78.7,-119.2,0.08
123840,한일진공,IT,기계·장비,KOSDAQ,34402,485562680,0.0,0.43,0.0,14.0,-13.0,-390.0,-84.5,-101.8,1.04
031310,아이즈비전,IT,통신장비,KOSDAQ,34339,485562680,2.41,0.34,0.0,563.0,30.0,-64.0,-5.6,-12.1,1.01
054940,엑사이엔씨,IT,건설,KOSDAQ,34102,485562680,0.0,0.79,0.0,560.0,47.0,57.0,9.5,25.9,1.18
099390,브레인즈컴퍼니,IT,소프트웨어,KOSDAQ,34076,485562680,12.43,1.64,1.47,35.0,7.0,7.0,5.2,5.6,1.5
049470,SGA,IT,소프트웨어,KOSDAQ,33869,485562680,9.34,0.91,0.0,81.0,-17.0,-8.0,1.2,1.7,1.16
101390,아이엠,IT,IT부품,KOSDAQ,33854,485562680,0.0,0.81,0.0,308.0,-34.0,-39.0,-14.5,-31.9,1.24
094970,제이엠티,IT,IT부품,KOSDAQ,33671,485562680,3.95,0.8,4.18,161.0,22.0,29.0,12.6,20.3,1.37
089150,케이씨티,IT,컴퓨터서비스,KOSDAQ,33504,485562680,377.14,2.57,0.95,19,1,-,0.3,0.4,0.66
131090,시큐브,IT,소프트웨어,KOSDAQ,33462,485562680,9.83,1.26,2.14,26.0,8.0,8.0,4.2,4.5,0.55
054040,한국컴퓨터,IT,IT부품,KOSDAQ,33305,485562680,3.94,0.52,4.6,785.0,16.0,25.0,6.8,9.0,0.99
121850,코이즈,IT,IT부품,KOSDAQ,33058,485562680,0.0,12.05,0.0,17.0,-15.0,-19.0,-25.4,-105.9,0.71
321820,와이더플래닛,IT,출판·매체복제,KOSDAQ,32977,485562680,0.0,2.03,0.0,93.0,-14.0,-32.0,-21.4,-54.0,1.16
037950,엘컴텍,IT,IT부품,KOSDAQ,32660,485562680,23.02,1.45,0.0,90.0,12.0,-2.0,5.7,6.6,0.05
044380,주연테크,IT,전기전자,KOSPI,32647,485562680,12.67,1.02,0.0,192.0,-13.0,8.0,1.1,1.4,1.07
054220,비츠로시스,IT,일반전기전자,KOSDAQ,32617,485562680,0.0,10.95,0.0,32.0,-7.0,-7.0,-13.0,-19.0,0.0
115530,씨엔플러스,IT,IT부품,KOSDAQ,32539,485562680,0.0,4.43,0.0,102.0,4.0,6.0,7.8,17.3,0.0
085810,알티캐스트,IT,소프트웨어,KOSDAQ,32490,485562680,0.0,0.81,0.0,15.0,-24.0,-26.0,-20.6,-25.2,1.15
312610,에이에프더블류,IT,일반전기전자,KOSDAQ,32132,485562680,0.0,0.99,0.0,10.0,-9.0,-7.0,-2.5,-2.5,0.94
184230,SGA솔루션즈,IT,소프트웨어,KOSDAQ,32084,485562680,25.81,1.2,0.0,48.0,-4.0,35.0,3.4,5.9,0.93
279600,미디어젠,IT,소프트웨어,KOSDAQ,31969,485562680,290.88,2.61,0.0,28.0,-14.0,-12.0,-15.1,-28.9,0.79
094840,슈프리마에이치큐,IT,컴퓨터서비스,KOSDAQ,31677,485562680,5.35,0.35,0.0,77.0,17.0,31.0,5.4,5.7,1.19
063760,이엘피,IT,반도체,KOSDAQ,31579,485562680,0.0,0.65,1.2,40.0,-14.0,-3.0,2.1,2.7,0.93
267850,아시아나IDT,IT,서비스업,KOSPI,31524,485562680,5.98,1.01,3.52,468.0,26.0,20.0,3.6,5.0,0.84
079190,케스피온,IT,통신장비,KOSDAQ,31276,485562680,0.0,1.57,0.0,133.0,-3.0,28.0,3.7,9.2,0.48
007120,미래아이앤지,IT,서비스업,KOSPI,31055,485562680,0.0,0.54,0.0,26.0,5.0,-51.0,-11.7,-16.8,1.25
035460,기산텔레콤,IT,통신장비,KOSDAQ,31041,485562680,0.0,1.57,0.0,168.0,8.0,6.0,-1.0,-2.2,1.16
222160,바이옵트로,IT,기계·장비,KOSDAQ,30750,485562680,15.38,7.05,0.0,61.0,10.0,11.0,15.6,18.0,0.47
002230,피에스텍,IT,의료·정밀기기,KOSDAQ,30605,485562680,10.78,0.48,3.86,173.0,6.0,-16.0,-1.7,-2.0,0.82
087600,픽셀플러스,IT,반도체,KOSDAQ,30591,485562680,13.55,0.6,0.0,173.0,7.0,23.0,5.4,6.0,0.79
203450,유니온커뮤니티,IT,일반전기전자,KOSDAQ,30344,485562680,17.27,1.13,0.0,91.0,-9.0,-1.0,-0.2,-0.3,1.12
173130,오파스넷,IT,소프트웨어,KOSDAQ,29857,485562680,11.58,2.49,0.81,368.0,31.0,21.0,6.4,17.7,0.73
050090,비케이홀딩스,IT,IT부품,KOSDAQ,29804,485562680,0.0,1.69,0.0,48.0,-6.0,-5.0,-6.8,-9.9,1.15
263800,데이타솔루션,IT,정보기기,KOSDAQ,29677,485562680,75.0,3.16,0.0,302.0,18.0,12.0,3.5,8.5,0.95
053350,이니텍,IT,소프트웨어,KOSDAQ,29577,485562680,13.3,0.59,0.55,129.0,-7.0,-4.0,-0.4,-0.5,1.1
217190,제너셈,IT,반도체,KOSDAQ,29514,485562680,10.05,1.91,0.0,174.0,39.0,39.0,11.0,27.1,0.64
016920,카스,IT,유통,KOSDAQ,29482,485562680,0.0,1.01,0.7,427.0,-1.0,6.0,5.4,16.5,0.96
072130,유엔젤,IT,서비스업,KOSPI,29480,485562680,2.66,0.77,0.0,63.0,-4.0,-7.0,-6.5,-7.7,0.95
015710,코콤,IT,통신장비,KOSDAQ,29421,485562680,18.44,0.64,2.29,251.0,-20.0,-20.0,-4.1,-5.1,1.12
351330,이삭엔지니어링,IT,컴퓨터서비스,KOSDAQ,29155,485562680,0.0,1.85,0.0,134.0,-15.0,-12.0,1.4,1.8,1.36
032750,삼진,IT,일반전기전자,KOSDAQ,29030,485562680,5.38,0.57,1.39,401.0,14.0,30.0,6.1,7.5,0.85
052460,아이크래프트,IT,컴퓨터서비스,KOSDAQ,29011,485562680,18.81,1.19,1.51,284.0,-5.0,-25.0,-3.5,-7.4,0.8
258790,소프트캠프,IT,출판·매체복제,KOSDAQ,28889,485562680,0.0,2.82,0.0,40.0,-4.0,5.0,-2.0,-3.2,1.16
187270,신화콘텍,IT,IT부품,KOSDAQ,28809,485562680,14.68,1.02,0.0,117.0,8.0,10.0,3.6,6.7,1.2
189690,포시에스,IT,소프트웨어,KOSDAQ,28647,485562680,13.79,1.0,1.43,84.0,19.0,23.0,9.8,10.4,0.69
039980,리노스,IT,컴퓨터서비스,KOSDAQ,28598,485562680,40.0,0.57,0.0,167.0,-7.0,21.0,1.9,2.5,0.97
079950,인베니아,IT,기계·장비,KOSDAQ,28523,485562680,3.27,0.75,0.0,229.0,-19.0,-38.0,-1.2,-3.1,1.15
115610,이미지스,IT,반도체,KOSDAQ,28363,485562680,25.45,4.59,0.0,67.0,6.0,8.0,24.9,34.4,0.63
101400,엔시트론,IT,반도체,KOSDAQ,28229,485562680,0.0,1.23,0.0,54.0,1.0,4.0,-1.0,-1.6,0.59
024850,피에스엠씨,IT,반도체,KOSDAQ,27671,485562680,0.0,3.38,0.0,157.0,1.0,8.0,7.7,19.8,0.65
092600,앤씨앤,IT,반도체,KOSDAQ,27652,485562680,0.0,0.82,0.0,239.0,-72.0,-89.0,-34.6,-42.3,1.28
311320,지오엘리먼트,IT,일반전기전자,KOSDAQ,27594,485562680,15.88,2.6,0.57,76.0,23.0,21.0,17.3,19.4,3.17
075130,플랜티넷,IT,컴퓨터서비스,KOSDAQ,27465,485562680,6.29,0.54,7.5,72.0,2.0,6.0,1.4,0.7,1.07
290520,신도기연,IT,기계·장비,KOSDAQ,27406,485562680,45.15,1.16,0.0,96.0,-4.0,26.0,7.9,10.0,1.0
131180,딜리,IT,정보기기,KOSDAQ,27353,485562680,14.86,0.79,2.45,96.0,8.0,9.0,6.0,7.3,0.97
091440,텔레필드,IT,통신장비,KOSDAQ,27339,485562680,0.0,2.27,0.0,66.0,-21.0,-37.0,-35.6,-115.7,0.96
078000,텔코웨어,IT,서비스업,KOSPI,27266,485562680,30.09,0.5,5.16,60.0,-9.0,-5.0,-4.5,-5.0,0.49
036690,코맥스,IT,통신장비,KOSDAQ,27239,485562680,0.0,1.02,1.4,450.0,24.0,18.0,1.3,2.4,1.13
376290,씨유테크,IT,IT부품,KOSDAQ,27178,485562680,4.84,0.86,5.24,559.0,18.0,32.0,5.1,7.2,1.42
038950,파인디지털,IT,통신장비,KOSDAQ,26923,485562680,16.62,0.46,0.97,234.0,-15.0,-10.0,-3.6,-3.7,1.33
148780,비플라이소프트,IT,출판·매체복제,KOSDAQ,26572,485562680,0.0,14.77,0.0,42.0,-10.0,-1.0,-7.3,-13.6,0.61299
027040,서울전자통신,IT,유통,KOSDAQ,26437,485562680,655.0,0.51,0.0,149.0,-22.0,-11.0,-2.9,-5.5,1.09
065770,CS,IT,통신장비,KOSDAQ,26360,485562680,0.0,1.77,0.0,70,-10,-,-10.7,-17.4,1.36
004920,씨아이테크,IT,기타제조업,KOSPI,26118,485562680,0.0,0.94,0.0,115.0,-12.0,-40.0,-0.6,-1.0,0.56
373200,하인크코리아,IT,기타제조,KOSDAQ,25968,485562680,0.0,3.66,0.0,19,-,-1,-56.0,-65.5,0.36
091340,S&K폴리텍,IT,IT부품,KOSDAQ,25711,485562680,12.23,0.49,6.03,960.0,-7.0,23.0,2.0,5.5,1.03
331380,포커스에이치엔에스,IT,일반전기전자,KOSDAQ,25658,485562680,0.0,2.35,0.0,162.0,6.0,3.0,11.4,20.8,0.64
081580,성우전자,IT,IT부품,KOSDAQ,25635,485562680,8.29,0.42,0.0,393.0,3.0,19.0,5.7,9.8,0.98
250930,예선테크,IT,화학,KOSDAQ,25245,485562680,17.23,1.03,0.0,141.0,-19.0,-19.0,-8.0,-14.8,1.15
096610,알에프세미,IT,반도체,KOSDAQ,24982,485562680,0.0,1.09,0.0,101.0,-23.0,-31.0,-8.4,-21.7,1.05
197140,디지캡,IT,출판·매체복제,KOSDAQ,24961,485562680,420.56,0.81,0.0,65.0,-2.0,1.0,-3.6,-4.3,0.53
340360,다보링크,IT,통신장비,KOSDAQ,24727,485562680,0.0,2.05,0.0,181.0,-10.0,-15.0,-14.3,-28.0,0.78
069510,에스텍,IT,일반전기전자,KOSDAQ,24438,485562680,0.0,0.53,0.0,1178.0,48.0,44.0,-1.6,-3.3,0.65
263810,상신전자,IT,일반전기전자,KOSDAQ,24423,485562680,21.75,1.15,0.0,284.0,3.0,-46.0,-12.2,-22.2,0.85
066900,디에이피,IT,IT부품,KOSDAQ,24359,485562680,6.8,0.48,0.0,792.0,13.0,24.0,4.9,9.3,1.04
073540,에프알텍,IT,통신장비,KOSDAQ,24060,485562680,167.5,0.86,0.0,70.0,-4.0,-1.0,-3.8,-6.8,1.02
208350,지란지교시큐리티,IT,출판·매체복제,KOSDAQ,24014,485562680,0.0,1.09,0.0,140.0,-8.0,1.0,-5.5,-7.3,0.73
072950,빛샘전자,IT,반도체,KOSDAQ,24001,485562680,9.5,0.6,1.56,243.0,4.0,5.0,3.5,4.3,0.9
045300,성우테크론,IT,반도체,KOSDAQ,23955,485562680,7.68,0.7,0.88,120.0,15.0,4.0,5.9,8.2,1.1
320000,윈텍,IT,기계·장비,KOSDAQ,23794,485562680,60.56,1.91,0.0,22.0,-4.0,-3.0,-3.3,-4.1,0.82
332370,아이디피,IT,정보기기,KOSDAQ,23530,485562680,14.56,1.5,1.61,107.0,33.0,31.0,20.4,23.2,0.6
174880,장원테크,IT,통신장비,KOSDAQ,23417,485562680,0.0,0.29,0.0,141.0,-19.0,-41.0,-5.5,-8.1,1.16
014910,성문전자,IT,전기전자,KOSPI,22405,485562680,11.41,1.13,0.27,142.0,13.0,17.0,8.0,13.8,1.18
115500,케이씨에스,IT,컴퓨터서비스,KOSDAQ,22212,485562680,27.67,3.6,3.57,101.0,2.0,2.0,4.3,6.8,0.58
